Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_xG,stats_npxG,stats_xAG,stats_npxG+xAG,stats_PrgC,stats_PrgP,stats_PrgR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,stats_xG,stats_xAG,stats_xG+xAG,stats_npxG,stats_npxG+xAG,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_FK,shooting_PK,shooting_PKatt,shooting_xG,shooting_npxG,shooting_npxG/Sh,shooting_G-xG,shooting_np:G-xG,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_xAG,passing_xA,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_PrgP,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_PrgC,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,possession_PrgR,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,playingtime_onxG,playingtime_onxGA,playingtime_xG+/-,playingtime_xG+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG,misc_Recov,misc_Won,misc_Lost,misc_Won%
Aaron Cresswell,eng ENG,"DF,FW",West Ham,Premier League,33,1989,11,4,436,4.8,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,4,26,6,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09,eng ENG,"DF,FW",West Ham,Premier League,33,1989,4.8,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,eng ENG,"DF,FW",West Ham,Premier League,33,1989,4.8,254,308,82.5,4176,1722,142,155,91.6,80,96,83.3,25,48,52.1,0,0.4,0.3,-0.4,5,15,4,0,26,eng ENG,"DF,FW",West Ham,Premier League,33,1989,4.8,308,245,63,9,0,4,11,50,4,1,3,0,254,0,3,eng ENG,"DF,FW",West Ham,Premier League,33,1989,4.8,12,2.48,7,3,0,0,2,0,1,0.21,1,0,0,0,0,0,eng ENG,"DF,FW",West Ham,Premier League,33,1989,4.8,3,2,1,1,1,2,3,66.7,1,5,3,2,3,6,7,0,eng ENG,"DF,FW",West Ham,Premier League,33,1989,4.8,326,18,125,141,61,1,326,1,0,0.0,1,100.0,169,522,220,4,5,0,0,2,210,6,eng ENG,"DF,FW",West Ham,Premier League,33,1989,11,436,40,12.7,4.8,4,77,2,7,18,21,1.00,6,11,-5,-1.03,-0.76,6.6,5.6,+0.9,+0.19,+0.79,eng ENG,"DF,FW",West Ham,Premier League,33,1989,4.8,1,0,0,2,3,1,11,3,2,0,0,0,18,6,3,66.7
Marc Cucurella,es ESP,DF,Chelsea,Premier League,25,1998,21,20,"1,782",19.8,0,2,2,0,0,0,10,0,1.1,1.1,1.1,2.2,31,50,73,0.00,0.10,0.10,0.00,0.10,0.06,0.05,0.11,0.06,0.11,es ESP,DF,Chelsea,Premier League,25,1998,19.8,0,8,4,50.0,0.40,0.20,0.00,0.00,14.4,0,0,0,1.1,1.1,0.14,-1.1,-1.1,es ESP,DF,Chelsea,Premier League,25,1998,19.8,1036,1196,86.6,15110,4408,595,645,92.2,383,430,89.1,32,65,49.2,2,1.1,1.2,+0.9,19,51,7,4,50,es ESP,DF,Chelsea,Premier League,25,1998,19.8,1196,1043,153,30,1,2,16,123,0,0,0,0,1036,0,26,es ESP,DF,Chelsea,Premier League,25,1998,19.8,35,1.77,28,1,1,1,4,0,3,0.15,2,0,0,0,1,0,es ESP,DF,Chelsea,Premier League,25,1998,19.8,62,38,36,21,5,34,64,53.1,30,36,13,23,22,84,48,0,es ESP,DF,Chelsea,Premier League,25,1998,19.8,1426,91,575,590,270,27,1426,13,4,30.8,7,53.8,657,2861,1579,31,15,3,15,6,873,73,es ESP,DF,Chelsea,Premier League,25,1998,21,"1,782",85,52.1,19.8,20,87,16,1,45,6,1.81,50,33,+17,+0.86,+1.02,39.8,31.2,+8.5,+0.43,-0.01,es ESP,DF,Chelsea,Premier League,25,1998,19.8,10,0,0,23,35,1,16,22,38,1,1,1,96,22,17,56.4
Josh Cullen,ie IRL,MF,Burnley,Premier League,27,1996,25,23,"2,057",22.9,2,3,5,2,0,0,9,0,0.6,0.6,1.8,2.4,22,123,22,0.09,0.13,0.22,0.09,0.22,0.03,0.08,0.11,0.03,0.11,ie IRL,MF,Burnley,Premier League,27,1996,22.9,2,16,5,31.3,0.70,0.22,0.13,0.40,22.8,0,0,0,0.6,0.6,0.04,+1.4,+1.4,ie IRL,MF,Burnley,Premier League,27,1996,22.9,1173,1373,85.4,18812,4917,617,667,92.5,466,521,89.4,69,127,54.3,3,1.8,2.3,+1.2,26,119,17,3,123,ie IRL,MF,Burnley,Premier League,27,1996,22.9,1373,1311,57,42,5,2,26,1,14,5,6,0,1173,5,19,ie IRL,MF,Burnley,Premier League,27,1996,22.9,66,2.89,56,6,0,1,2,1,8,0.35,6,2,0,0,0,0,ie IRL,MF,Burnley,Premier League,27,1996,22.9,42,29,15,22,5,26,46,56.5,20,31,19,12,15,57,26,1,ie IRL,MF,Burnley,Premier League,27,1996,22.9,1555,65,342,905,321,18,1555,13,3,23.1,5,38.5,848,3351,1691,22,21,2,17,10,1065,22,ie IRL,MF,Burnley,Premier League,27,1996,25,"2,057",82,60.1,22.9,23,87,18,2,30,8,0.64,25,48,-23,-1.01,-0.08,25.8,45.6,-19.8,-0.87,-0.21,ie IRL,MF,Burnley,Premier League,27,1996,22.9,9,0,0,24,49,0,26,15,29,0,0,0,141,19,24,44.2
Matheus Cunha,br BRA,"FW,MF",Wolves,Premier League,24,1999,32,29,"2,440",27.1,12,7,19,11,1,1,9,0,9.5,8.7,3.2,11.9,107,87,139,0.44,0.26,0.70,0.41,0.66,0.35,0.12,0.47,0.32,0.44,br BRA,"FW,MF",Wolves,Premier League,24,1999,27.1,12,72,36,50.0,2.66,1.33,0.15,0.31,18.0,0,1,1,9.5,8.7,0.12,+2.5,+2.3,br BRA,"FW,MF",Wolves,Premier League,24,1999,27.1,658,831,79.2,8887,2308,411,476,86.3,182,229,79.5,32,57,56.1,7,3.2,3.0,+3.8,28,56,31,1,87,br BRA,"FW,MF",Wolves,Premier League,24,1999,27.1,831,769,56,8,8,7,24,15,3,1,0,0,658,6,19,br BRA,"FW,MF",Wolves,Premier League,24,1999,27.1,78,2.88,46,1,12,8,8,3,13,0.48,9,0,1,1,1,1,br BRA,"FW,MF",Wolves,Premier League,24,1999,27.1,30,16,8,17,5,13,35,37.1,22,28,7,21,13,43,21,1,br BRA,"FW,MF",Wolves,Premier League,24,1999,27.1,1220,30,170,610,474,121,1219,140,64,45.7,61,43.6,719,5683,3203,107,79,38,80,53,884,139,br BRA,"FW,MF",Wolves,Premier League,24,1999,32,"2,440",76,71.3,27.1,29,81,12,3,29,0,1.16,40,46,-6,-0.22,+0.61,33.9,48.8,-15.0,-0.55,0.00,br BRA,"FW,MF",Wolves,Premier League,24,1999,27.1,9,0,0,31,50,4,24,13,16,1,0,0,114,16,47,25.4
Sam Curtis,ie IRL,DF,Sheffield Utd,Premier League,17,2005,1,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ie IRL,DF,Sheffield Utd,Premier League,17,2005,0.3,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,ie IRL,DF,Sheffield Utd,Premier League,17,2005,0.3,6,10,60.0,98,37,3,4,75.0,3,3,100.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,1,ie IRL,DF,Sheffield Utd,Premier League,17,2005,0.3,10,8,2,0,0,0,1,2,0,0,0,0,6,0,1,ie IRL,DF,Sheffield Utd,Premier League,17,2005,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ie IRL,DF,Sheffield Utd,Premier League,17,2005,0.3,1,0,1,0,0,1,2,50.0,1,2,0,2,0,1,0,0,ie IRL,DF,Sheffield Utd,Premier League,17,2005,0.3,14,0,8,4,2,0,14,0,0,0,0,0,1,1,0,0,0,0,0,1,9,1,ie IRL,DF,Sheffield Utd,Premier League,17,2005,1,28,28,0.8,0.3,0,0,0,1,28,8,0.00,0,0,0,0.00,+1.83,0.4,0.4,0.0,-0.03,+0.99,ie IRL,DF,Sheffield Utd,Premier League,17,2005,0.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Mahmoud Dahoud,de GER,MF,Brighton,Premier League,27,1996,9,6,452,5.0,0,1,1,0,0,0,1,1,0.2,0.2,0.9,1.1,4,11,6,0.00,0.20,0.20,0.00,0.20,0.04,0.18,0.22,0.04,0.22,de GER,MF,Brighton,Premier League,27,1996,5.0,0,6,1,16.7,1.19,0.20,0.00,0.00,26.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2,de GER,MF,Brighton,Premier League,27,1996,5.0,284,328,86.6,4011,886,169,176,96.0,84,99,84.8,16,25,64.0,1,0.9,0.4,+0.1,10,21,1,1,11,de GER,MF,Brighton,Premier League,27,1996,5.0,328,326,2,2,1,0,3,0,0,0,0,0,284,0,8,de GER,MF,Brighton,Premier League,27,1996,5.0,13,2.59,13,0,0,0,0,0,2,0.40,2,0,0,0,0,0,de GER,MF,Brighton,Premier League,27,1996,5.0,9,4,2,4,3,3,9,33.3,6,4,1,3,1,10,5,0,de GER,MF,Brighton,Premier League,27,1996,5.0,368,12,86,225,58,4,368,5,2,40.0,3,60.0,239,951,406,4,3,1,6,5,303,6,de GER,MF,Brighton,Premier League,27,1996,9,452,50,13.2,5.0,6,68,0,3,16,8,2.11,10,5,+5,+1.00,+1.36,7.9,4.1,+3.8,+0.76,+0.83,de GER,MF,Brighton,Premier League,27,1996,5.0,1,1,0,6,2,0,3,1,4,0,0,0,26,0,5,0.0
Ameen Al-Dakhil,be BEL,DF,Burnley,Premier League,21,2002,13,12,"1,056",11.7,1,0,1,1,0,0,1,0,1.3,1.3,0.1,1.4,7,35,9,0.09,0.00,0.09,0.09,0.09,0.11,0.01,0.12,0.11,0.12,be BEL,DF,Burnley,Premier League,21,2002,11.7,1,8,3,37.5,0.68,0.26,0.13,0.33,16.0,0,0,0,1.3,1.3,0.16,-0.3,-0.3,be BEL,DF,Burnley,Premier League,21,2002,11.7,537,637,84.3,9642,2939,208,220,94.5,280,321,87.2,42,77,54.5,0,0.1,0.6,-0.1,2,13,2,0,35,be BEL,DF,Burnley,Premier League,21,2002,11.7,637,590,45,11,2,2,3,34,0,0,0,0,537,2,6,be BEL,DF,Burnley,Premier League,21,2002,11.7,8,0.68,5,0,1,2,0,0,1,0.09,1,0,0,0,0,0,be BEL,DF,Burnley,Premier League,21,2002,11.7,12,5,4,7,1,1,10,10.0,9,13,6,7,12,24,38,2,be BEL,DF,Burnley,Premier League,21,2002,11.7,749,83,355,339,58,10,749,5,3,60.0,2,40.0,491,2471,1351,7,9,0,8,6,495,9,be BEL,DF,Burnley,Premier League,21,2002,13,"1,056",81,30.9,11.7,12,86,11,1,21,2,0.38,10,26,-16,-1.36,-0.56,10.8,20.3,-9.5,-0.81,-0.04,be BEL,DF,Burnley,Premier League,21,2002,11.7,1,0,0,6,4,0,3,12,5,0,1,1,50,14,23,37.8
Diogo Dalot,pt POR,DF,Manchester Utd,Premier League,24,1999,36,35,"3,174",35.3,2,3,5,2,0,0,6,1,1.7,1.7,2.9,4.6,52,124,111,0.06,0.09,0.14,0.06,0.14,0.05,0.08,0.13,0.05,0.13,pt POR,DF,Manchester Utd,Premier League,24,1999,35.3,2,30,7,23.3,0.85,0.20,0.07,0.29,21.0,0,0,0,1.7,1.7,0.06,+0.3,+0.3,pt POR,DF,Manchester Utd,Premier League,24,1999,35.3,1486,1830,81.2,24927,8066,729,817,89.2,574,701,81.9,139,213,65.3,3,2.9,2.4,+0.1,37,107,31,16,124,pt POR,DF,Manchester Utd,Premier League,24,1999,35.3,1830,1546,277,21,1,7,80,251,5,2,3,0,1486,7,39,pt POR,DF,Manchester Utd,Premier League,24,1999,35.3,78,2.21,67,4,2,3,1,1,7,0.20,6,0,0,1,0,0,pt POR,DF,Manchester Utd,Premier League,24,1999,35.3,81,51,58,12,11,51,74,68.9,23,44,16,28,37,118,111,0,pt POR,DF,Manchester Utd,Premier League,24,1999,35.3,2196,185,752,873,587,48,2196,52,31,59.6,18,34.6,1149,5413,2901,52,43,10,24,11,1255,111,pt POR,DF,Manchester Utd,Premier League,24,1999,36,"3,174",88,92.8,35.3,35,90,34,1,25,1,1.58,56,55,+1,+0.03,+0.76,51.5,64.3,-12.8,-0.36,-0.47,pt POR,DF,Manchester Utd,Premier League,24,1999,35.3,6,1,1,45,14,2,80,37,51,0,1,0,195,32,25,56.1
Mikkel Damsgaard,dk DEN,MF,Brentford,Premier League,23,2000,23,7,842,9.4,0,2,2,0,0,0,2,0,0.9,0.9,1.4,2.4,16,61,32,0.00,0.21,0.21,0.00,0.21,0.10,0.16,0.25,0.10,0.25,dk DEN,MF,Brentford,Premier League,23,2000,9.4,0,9,4,44.4,0.96,0.43,0.00,0.00,18.0,1,0,0,0.9,0.9,0.10,-0.9,-0.9,dk DEN,MF,Brentford,Premier League,23,2000,9.4,300,432,69.4,4940,1897,151,194,77.8,116,151,76.8,26,55,47.3,2,1.4,0.9,+0.6,10,50,11,1,61,dk DEN,MF,Brentford,Premier League,23,2000,9.4,432,409,21,5,10,3,29,7,7,4,3,0,300,2,19,dk DEN,MF,Brentford,Premier League,23,2000,9.4,26,2.78,18,3,0,3,1,1,5,0.54,3,0,0,1,1,0,dk DEN,MF,Brentford,Premier League,23,2000,9.4,29,17,13,9,7,14,40,35.0,26,23,1,22,11,40,10,1,dk DEN,MF,Brentford,Premier League,23,2000,9.4,555,15,108,260,195,20,555,20,9,45.0,11,55.0,316,1578,846,16,11,3,18,8,346,32,dk DEN,MF,Brentford,Premier League,23,2000,23,842,37,24.6,9.4,7,75,0,16,20,3,0.87,17,9,+8,+0.86,+1.45,14.3,10.5,+3.8,+0.41,+0.47,dk DEN,MF,Brentford,Premier League,23,2000,9.4,2,0,0,14,8,3,29,11,17,0,0,0,57,12,11,52.2
Danilo,br BRA,MF,Nott'ham Forest,Premier League,22,2001,29,20,"1,792",19.9,2,2,4,2,0,0,4,0,1.8,1.8,1.5,3.4,22,83,28,0.10,0.10,0.20,0.10,0.20,0.09,0.08,0.17,0.09,0.17,br BRA,MF,Nott'ham Forest,Premier League,22,2001,19.9,2,23,7,30.4,1.16,0.35,0.09,0.29,21.0,0,0,0,1.8,1.8,0.08,+0.2,+0.2,br BRA,MF,Nott'ham Forest,Premier League,22,2001,19.9,589,758,77.7,10498,3239,255,297,85.9,247,286,86.4,70,123,56.9,2,1.5,0.7,+0.5,20,74,14,0,83,br BRA,MF,Nott'ham Forest,Premier League,22,2001,19.9,758,717,35,7,4,9,26,1,19,19,0,0,589,6,15,br BRA,MF,Nott'ham Forest,Premier League,22,2001,19.9,48,2.41,34,5,4,4,1,0,4,0.20,4,0,0,0,0,0,br BRA,MF,Nott'ham Forest,Premier League,22,2001,19.9,36,18,22,12,2,21,46,45.7,25,33,8,25,35,71,42,0,br BRA,MF,Nott'ham Forest,Premier League,22,2001,19.9,977,79,281,521,191,16,977,26,17,65.4,9,34.6,515,2547,1178,22,20,3,24,13,592,28,br BRA,MF,Nott'ham Forest,Premier League,22,2001,29,"1,792",62,52.4,19.9,20,80,7,9,20,2,1.03,31,42,-11,-0.55,-0.17,30.4,28.1,+2.3,+0.11,+0.42,br BRA,MF,Nott'ham Forest,Premier League,22,2001,19.9,4,0,0,13,9,2,26,35,18,0,1,0,118,14,10,58.3
Arnaut Danjuma,nl NED,"MF,FW",Everton,Premier League,26,1997,14,5,595,6.6,1,0,1,1,0,0,0,0,2.6,2.6,1.1,3.7,24,9,44,0.15,0.00,0.15,0.15,0.15,0.40,0.17,0.57,0.40,0.57,nl NED,"MF,FW",Everton,Premier League,26,1997,6.6,1,25,9,36.0,3.78,1.36,0.04,0.11,16.0,1,0,0,2.6,2.6,0.10,-1.6,-1.6,nl NED,"MF,FW",Everton,Premier League,26,1997,6.6,102,152,67.1,1420,357,57,69,82.6,37,54,68.5,2,7,28.6,0,1.1,0.4,-1.1,6,6,2,0,9,nl NED,"MF,FW",Everton,Premier League,26,1997,6.6,152,147,5,0,1,1,10,2,1,1,0,0,102,0,8,nl NED,"MF,FW",Everton,Premier League,26,1997,6.6,18,2.72,9,0,1,5,2,1,1,0.15,0,0,0,1,0,0,nl NED,"MF,FW",Everton,Premier League,26,1997,6.6,6,4,2,3,1,1,4,25.0,3,4,0,4,3,9,0,0,nl NED,"MF,FW",Everton,Premier League,26,1997,6.6,223,4,23,77,127,32,223,21,8,38.1,11,52.4,147,1182,599,24,15,11,10,7,147,44,nl NED,"MF,FW",Everton,Premier League,26,1997,14,595,43,17.4,6.6,5,84,2,9,19,14,0.43,3,10,-7,-1.06,-0.93,8.6,9.8,-1.2,-0.18,-0.18,nl NED,"MF,FW",Everton,Premier League,26,1997,6.6,0,0,0,7,5,3,10,3,4,0,0,0,25,3,5,37.5
Jayden Danns,eng ENG,FW,Liverpool,Premier League,17,2006,2,0,9,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,eng ENG,FW,Liverpool,Premier League,17,2006,0.1,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,eng ENG,FW,Liverpool,Premier League,17,2006,0.1,5,7,71.4,73,16,3,4,75.0,2,3,66.7,0,0,0,0,0.0,0.0,0.0,0,0,1,0,1,eng ENG,FW,Liverpool,Premier League,17,2006,0.1,7,7,0,0,1,0,0,0,0,0,0,0,5,0,0,eng ENG,FW,Liverpool,Premier League,17,2006,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,eng ENG,FW,Liverpool,Premier League,17,2006,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,eng ENG,FW,Liverpool,Premier League,17,2006,0.1,7,0,0,3,4,0,7,0,0,0,0,0,3,11,5,0,1,0,0,0,4,2,eng ENG,FW,Liverpool,Premier League,17,2006,2,9,5,0.3,0.1,0,0,0,2,5,4,3.00,2,0,+2,+20.00,+18.87,0.6,0.1,+0.5,+4.56,+3.47,eng ENG,FW,Liverpool,Premier League,17,2006,0.1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0.0
Josh Dasilva,eng ENG,"DF,FW",Brentford,Premier League,24,1998,3,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,2,2,5,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.72,0.00,0.72,eng ENG,"DF,FW",Brentford,Premier League,24,1998,0.3,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,eng ENG,"DF,FW",Brentford,Premier League,24,1998,0.3,10,19,52.6,153,59,5,7,71.4,5,7,71.4,0,2,0.0,0,0.2,0.2,-0.2,1,0,0,0,2,eng ENG,"DF,FW",Brentford,Premier League,24,1998,0.3,19,17,2,0,0,0,6,0,2,2,0,0,10,0,1,eng ENG,"DF,FW",Brentford,Premier League,24,1998,0.3,1,3.75,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,eng ENG,"DF,FW",Brentford,Premier League,24,1998,0.3,2,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,eng ENG,"DF,FW",Brentford,Premier League,24,1998,0.3,26,1,1,6,19,6,26,4,2,50.0,2,50.0,17,153,69,2,0,2,2,4,17,5,eng ENG,"DF,FW",Brentford,Premier League,24,1998,3,24,8,0.7,0.3,0,0,0,3,8,1,2.00,0,0,0,0.00,+0.24,0.2,0.1,+0.1,+0.32,+0.27,eng ENG,"DF,FW",Brentford,Premier League,24,1998,0.3,0,0,0,2,0,0,6,0,1,0,0,0,2,0,0,0
David Datro Fofana,ci CIV,FW,Burnley,Premier League,20,2002,15,10,879,9.8,4,1,5,4,0,0,1,0,4.5,4.5,1.8,6.4,21,15,39,0.41,0.10,0.51,0.41,0.51,0.46,0.19,0.65,0.46,0.65,ci CIV,FW,Burnley,Premier League,20,2002,9.8,4,19,10,52.6,1.95,1.02,0.21,0.40,14.0,0,0,0,4.5,4.5,0.24,-0.5,-0.5,ci CIV,FW,Burnley,Premier League,20,2002,9.8,117,173,67.6,1574,343,67,94,71.3,36,49,73.5,5,6,83.3,1,1.8,0.3,-0.8,8,9,5,1,15,ci CIV,FW,Burnley,Premier League,20,2002,9.8,173,167,4,0,1,0,3,0,0,0,0,0,117,2,8,ci CIV,FW,Burnley,Premier League,20,2002,9.8,18,1.84,8,0,4,4,1,1,2,0.20,0,0,2,0,0,0,ci CIV,FW,Burnley,Premier League,20,2002,9.8,10,5,3,5,2,3,6,50.0,3,9,3,6,1,11,2,0,ci CIV,FW,Burnley,Premier League,20,2002,9.8,307,10,36,130,147,45,307,41,15,36.6,22,53.7,187,1226,527,21,9,11,37,20,222,39,ci CIV,FW,Burnley,Premier League,20,2002,15,879,59,25.7,9.8,10,80,5,5,15,1,0.73,10,18,-8,-0.82,+0.21,13.7,17.2,-3.5,-0.36,+0.57,ci CIV,FW,Burnley,Premier League,20,2002,9.8,1,0,0,17,10,9,3,1,5,0,0,0,22,13,33,28.3
Ben Davies,wls WAL,DF,Tottenham,Premier League,30,1993,17,12,"1,090",12.1,1,0,1,1,0,0,2,0,2.3,2.3,0.4,2.7,13,71,20,0.08,0.00,0.08,0.08,0.08,0.19,0.03,0.23,0.19,0.23,wls WAL,DF,Tottenham,Premier League,30,1993,12.1,1,12,2,16.7,0.99,0.17,0.08,0.50,11.8,0,0,0,2.3,2.3,0.19,-1.3,-1.3,wls WAL,DF,Tottenham,Premier League,30,1993,12.1,766,850,90.1,13839,5258,303,324,93.5,388,413,93.9,60,81,74.1,0,0.4,0.6,-0.4,4,80,4,0,71,wls WAL,DF,Tottenham,Premier League,30,1993,12.1,850,788,61,34,3,3,10,27,0,0,0,0,766,1,10,wls WAL,DF,Tottenham,Premier League,30,1993,12.1,15,1.24,14,0,0,0,1,0,2,0.17,1,0,0,0,1,0,wls WAL,DF,Tottenham,Premier League,30,1993,12.1,24,17,13,8,3,16,21,76.2,5,17,15,2,10,34,35,0,wls WAL,DF,Tottenham,Premier League,30,1993,12.1,972,97,406,473,96,23,972,10,4,40.0,6,60.0,593,3265,2044,13,13,1,2,3,685,20,wls WAL,DF,Tottenham,Premier League,30,1993,17,"1,090",64,31.9,12.1,12,86,10,5,12,13,1.82,25,21,+4,+0.33,-0.02,22.1,21.8,+0.3,+0.02,-0.15,wls WAL,DF,Tottenham,Premier League,30,1993,12.1,2,0,0,8,19,0,10,10,17,1,0,0,53,29,21,58.0
Tom Davies,eng ENG,MF,Sheffield Utd,Premier League,25,1998,9,2,221,2.5,0,0,0,0,0,0,2,0,0.4,0.4,0.1,0.4,3,8,3,0.00,0.00,0.00,0.00,0.00,0.14,0.03,0.17,0.14,0.17,eng ENG,MF,Sheffield Utd,Premier League,25,1998,2.5,0,4,1,25.0,1.63,0.41,0.00,0.00,15.4,0,0,0,0.4,0.4,0.09,-0.4,-0.4,eng ENG,MF,Sheffield Utd,Premier League,25,1998,2.5,68,99,68.7,901,310,41,50,82.0,20,27,74.1,2,7,28.6,0,0.1,0.2,-0.1,1,6,1,0,8,eng ENG,MF,Sheffield Utd,Premier League,25,1998,2.5,99,92,5,2,1,0,4,1,0,0,0,0,68,2,5,eng ENG,MF,Sheffield Utd,Premier League,25,1998,2.5,6,2.44,4,0,0,1,0,1,1,0.41,0,0,0,0,0,1,eng ENG,MF,Sheffield Utd,Premier League,25,1998,2.5,10,5,4,3,3,3,9,33.3,6,2,1,1,3,13,6,1,eng ENG,MF,Sheffield Utd,Premier League,25,1998,2.5,142,9,44,65,34,5,142,8,2,25.0,5,62.5,67,381,167,3,2,1,3,4,76,3,eng ENG,MF,Sheffield Utd,Premier League,25,1998,9,221,25,6.5,2.5,2,45,0,7,19,1,0.44,2,11,-9,-3.67,-1.98,3.0,7.1,-4.1,-1.67,-0.70,eng ENG,MF,Sheffield Utd,Premier League,25,1998,2.5,2,0,0,7,2,0,4,3,5,0,1,0,21,3,3,50.0
