Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_xG,stats_npxG,stats_xAG,stats_npxG+xAG,stats_PrgC,stats_PrgP,stats_PrgR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,stats_xG,stats_xAG,stats_xG+xAG,stats_npxG,stats_npxG+xAG,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_FK,shooting_PK,shooting_PKatt,shooting_xG,shooting_npxG,shooting_npxG/Sh,shooting_G-xG,shooting_np:G-xG,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_xAG,passing_xA,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_PrgP,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_PrgC,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,possession_PrgR,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,playingtime_onxG,playingtime_onxGA,playingtime_xG+/-,playingtime_xG+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG,misc_Recov,misc_Won,misc_Lost,misc_Won%
David Costa,pt POR,MF,Lens,Ligue 1,22,2001,25,17,"1,494",16.6,4,2,6,4,0,0,3,0,3.0,3.0,3.5,6.5,53,73,101,0.24,0.12,0.36,0.24,0.36,0.18,0.21,0.39,0.18,0.39,pt POR,MF,Lens,Ligue 1,22,2001,16.6,4,30,14,46.7,1.81,0.84,0.13,0.29,17.8,2,0,0,3.0,3.0,0.10,+1.0,+1.0,pt POR,MF,Lens,Ligue 1,22,2001,16.6,570,726,78.5,9004,2375,277,318,87.1,216,266,81.2,41,74,55.4,2,3.5,3.1,-1.5,26,51,26,7,73,pt POR,MF,Lens,Ligue 1,22,2001,16.6,726,664,56,15,3,0,77,3,38,14,22,0,570,6,19,pt POR,MF,Lens,Ligue 1,22,2001,16.6,55,3.32,30,12,5,4,4,0,6,0.36,4,0,0,1,1,0,pt POR,MF,Lens,Ligue 1,22,2001,16.6,18,10,5,12,1,10,23,43.5,13,21,4,17,16,34,8,1,pt POR,MF,Lens,Ligue 1,22,2001,16.6,883,17,123,393,383,43,883,39,20,51.3,18,46.2,699,4344,1844,53,44,10,28,22,655,101,pt POR,MF,Lens,Ligue 1,22,2001,25,"1,494",60,48.8,16.6,17,80,4,8,16,2,1.44,26,19,+7,+0.42,+0.36,27.5,24.4,+3.1,+0.19,-0.06,pt POR,MF,Lens,Ligue 1,22,2001,16.6,3,0,0,12,23,0,77,16,10,1,0,0,75,6,9,40.0
Logan Costa,cv CPV,DF,Toulouse,Ligue 1,22,2001,31,29,"2,650",29.4,1,1,2,1,0,0,6,0,1.4,1.4,0.6,2.0,19,145,14,0.03,0.03,0.07,0.03,0.07,0.05,0.02,0.07,0.05,0.07,cv CPV,DF,Toulouse,Ligue 1,22,2001,29.4,1,14,4,28.6,0.48,0.14,0.07,0.25,14.2,0,0,0,1.4,1.4,0.10,-0.4,-0.4,cv CPV,DF,Toulouse,Ligue 1,22,2001,29.4,1491,1784,83.6,29121,12198,511,559,91.4,768,868,88.5,181,302,59.9,1,0.6,0.7,+0.4,6,129,6,2,145,cv CPV,DF,Toulouse,Ligue 1,22,2001,29.4,1784,1676,106,52,0,14,12,19,0,0,0,0,1491,2,14,cv CPV,DF,Toulouse,Ligue 1,22,2001,29.4,21,0.71,21,0,0,0,0,0,2,0.07,2,0,0,0,0,0,cv CPV,DF,Toulouse,Ligue 1,22,2001,29.4,40,24,31,9,0,15,24,62.5,9,42,27,15,23,63,120,1,cv CPV,DF,Toulouse,Ligue 1,22,2001,29.4,2059,298,932,1001,138,30,2059,10,6,60.0,4,40.0,1455,7829,3931,19,30,2,18,3,1360,14,cv CPV,DF,Toulouse,Ligue 1,22,2001,31,"2,650",85,86.6,29.4,29,89,28,2,32,0,1.19,37,37,0,0.00,+0.88,35.0,41.0,-6.0,-0.20,+0.19,cv CPV,DF,Toulouse,Ligue 1,22,2001,29.4,6,0,0,38,10,1,12,23,24,0,0,0,158,64,37,63.4
Grégoire Coudert,fr FRA,GK,Brest,Ligue 1,24,1999,3,2,181,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,fr FRA,GK,Brest,Ligue 1,24,1999,2.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,fr FRA,GK,Brest,Ligue 1,24,1999,2.0,55,80,68.8,1658,1275,7,7,100.0,28,28,100.0,20,45,44.4,0,0.0,0.0,0.0,0,2,0,0,0,fr FRA,GK,Brest,Ligue 1,24,1999,2.0,80,60,20,10,0,0,0,0,0,0,0,0,55,0,0,fr FRA,GK,Brest,Ligue 1,24,1999,2.0,1,0.50,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,fr FRA,GK,Brest,Ligue 1,24,1999,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fr FRA,GK,Brest,Ligue 1,24,1999,2.0,81,63,81,0,0,0,81,0,0,0,0,0,61,363,203,0,0,0,0,0,43,0,fr FRA,GK,Brest,Ligue 1,24,1999,3,181,60,5.9,2.0,2,90,2,1,1,31,2.33,4,0,+4,+1.99,+1.52,4.0,0.7,+3.3,+1.65,+1.47,fr FRA,GK,Brest,Ligue 1,24,1999,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Mamadou Coulibaly,fr FRA,MF,Monaco,Ligue 1,19,2004,5,1,118,1.3,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,2,5,7,0.00,0.00,0.00,0.00,0.00,0.13,0.04,0.18,0.13,0.18,fr FRA,MF,Monaco,Ligue 1,19,2004,1.3,0,2,0,0.0,1.53,0.00,0.00,0,20.4,0,0,0,0.2,0.2,0.09,-0.2,-0.2,fr FRA,MF,Monaco,Ligue 1,19,2004,1.3,56,70,80.0,800,158,32,42,76.2,21,24,87.5,2,2,100.0,0,0.1,0.1,-0.1,1,6,1,0,5,fr FRA,MF,Monaco,Ligue 1,19,2004,1.3,70,69,1,0,0,0,1,1,0,0,0,0,56,0,1,fr FRA,MF,Monaco,Ligue 1,19,2004,1.3,5,3.81,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,fr FRA,MF,Monaco,Ligue 1,19,2004,1.3,7,4,2,3,2,3,8,37.5,5,4,0,4,0,7,0,0,fr FRA,MF,Monaco,Ligue 1,19,2004,1.3,99,2,9,56,35,1,99,3,1,33.3,2,66.7,70,409,178,2,8,0,10,3,72,7,fr FRA,MF,Monaco,Ligue 1,19,2004,5,118,24,3.9,1.3,1,45,0,4,18,11,2.40,4,2,+2,+1.53,+0.79,2.4,1.7,+0.8,+0.59,+0.27,fr FRA,MF,Monaco,Ligue 1,19,2004,1.3,0,0,0,3,2,0,1,0,4,0,0,0,3,2,0,100.0
Tanguy Coulibaly,fr FRA,"FW,MF",Montpellier,Ligue 1,22,2001,16,7,623,6.9,1,0,1,1,0,0,2,0,2.6,2.6,0.8,3.3,27,13,48,0.14,0.00,0.14,0.14,0.14,0.37,0.11,0.48,0.37,0.48,fr FRA,"FW,MF",Montpellier,Ligue 1,22,2001,6.9,1,17,7,41.2,2.46,1.01,0.06,0.14,14.1,0,0,0,2.6,2.6,0.15,-1.6,-1.6,fr FRA,"FW,MF",Montpellier,Ligue 1,22,2001,6.9,137,172,79.7,1831,305,81,89,91.0,41,54,75.9,3,7,42.9,0,0.8,0.6,-0.8,9,6,4,0,13,fr FRA,"FW,MF",Montpellier,Ligue 1,22,2001,6.9,172,165,6,0,0,0,8,5,0,0,0,0,137,1,3,fr FRA,"FW,MF",Montpellier,Ligue 1,22,2001,6.9,20,2.89,13,0,3,2,2,0,3,0.43,1,0,0,1,1,0,fr FRA,"FW,MF",Montpellier,Ligue 1,22,2001,6.9,13,11,8,4,1,4,9,44.4,5,11,1,10,2,15,2,0,fr FRA,"FW,MF",Montpellier,Ligue 1,22,2001,6.9,289,3,61,116,125,36,289,26,17,65.4,7,26.9,207,1736,871,27,24,14,31,15,192,48,fr FRA,"FW,MF",Montpellier,Ligue 1,22,2001,16,623,39,20.4,6.9,7,61,1,9,22,2,1.44,11,14,-3,-0.43,-0.36,11.9,12.6,-0.7,-0.09,+0.06,fr FRA,"FW,MF",Montpellier,Ligue 1,22,2001,6.9,2,0,0,12,14,0,8,2,11,1,0,0,44,8,9,47.1
Nicolas Cozza,fr FRA,DF,Nantes,Ligue 1,24,1999,13,10,895,9.9,0,0,0,0,0,0,2,0,0.7,0.7,0.6,1.2,11,20,30,0.00,0.00,0.00,0.00,0.00,0.07,0.06,0.13,0.07,0.13,fr FRA,DF,Nantes,Ligue 1,24,1999,9.9,0,5,0,0.0,0.50,0.00,0.00,0,12.2,0,0,0,0.7,0.7,0.14,-0.7,-0.7,fr FRA,DF,Nantes,Ligue 1,24,1999,9.9,270,366,73.8,4703,1884,127,152,83.6,109,140,77.9,27,52,51.9,0,0.6,0.5,-0.6,3,27,5,1,20,fr FRA,DF,Nantes,Ligue 1,24,1999,9.9,366,282,83,3,0,0,13,80,0,0,0,0,270,1,8,fr FRA,DF,Nantes,Ligue 1,24,1999,9.9,15,1.51,9,0,1,0,5,0,0,0.00,0,0,0,0,0,0,fr FRA,DF,Nantes,Ligue 1,24,1999,9.9,35,23,23,10,2,17,24,70.8,7,7,0,7,14,49,32,0,fr FRA,DF,Nantes,Ligue 1,24,1999,9.9,485,24,164,214,113,11,485,10,2,20.0,4,40.0,263,1352,588,11,9,2,10,8,242,30,fr FRA,DF,Nantes,Ligue 1,24,1999,13,895,69,29.2,9.9,10,86,7,3,13,1,0.85,6,21,-15,-1.51,-1.09,9.7,16.5,-6.8,-0.69,-0.33,fr FRA,DF,Nantes,Ligue 1,24,1999,9.9,2,0,0,9,19,1,13,14,23,0,0,0,25,7,12,36.8
Trévis Dago,ci CIV,"FW,MF",Lille,Ligue 1,18,2005,4,0,23,0.3,0,1,1,0,0,0,1,0,0.0,0.0,0.4,0.5,1,0,1,0.00,3.91,3.91,0.00,3.91,0.16,1.63,1.78,0.16,1.78,ci CIV,"FW,MF",Lille,Ligue 1,18,2005,0.3,0,1,0,0.0,3.91,0.00,0.00,0,9.5,0,0,0,0.0,0.0,0.04,0.0,0.0,ci CIV,"FW,MF",Lille,Ligue 1,18,2005,0.3,2,4,50.0,31,19,1,3,33.3,1,1,100.0,0,0,0,1,0.4,0.0,+0.6,1,0,1,1,0,ci CIV,"FW,MF",Lille,Ligue 1,18,2005,0.3,4,4,0,0,0,0,1,0,0,0,0,0,2,0,0,ci CIV,"FW,MF",Lille,Ligue 1,18,2005,0.3,2,7.83,1,0,1,0,0,0,2,7.83,1,0,1,0,0,0,ci CIV,"FW,MF",Lille,Ligue 1,18,2005,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ci CIV,"FW,MF",Lille,Ligue 1,18,2005,0.3,9,0,1,4,5,2,9,1,1,100.0,0,0.0,6,40,22,1,1,0,0,0,4,1,ci CIV,"FW,MF",Lille,Ligue 1,18,2005,4,23,6,0.8,0.3,0,0,0,4,6,4,1.75,2,0,+2,+7.83,+7.35,1.5,0.0,+1.4,+5.66,+5.34,ci CIV,"FW,MF",Lille,Ligue 1,18,2005,0.3,1,0,0,2,1,0,1,1,0,0,0,0,1,1,1,50.0
Thijs Dallinga,nl NED,FW,Toulouse,Ligue 1,22,2000,33,28,"2,510",27.9,14,2,16,13,1,3,6,0,14.1,11.8,1.2,13.0,32,38,164,0.50,0.07,0.57,0.47,0.54,0.51,0.04,0.55,0.42,0.47,nl NED,FW,Toulouse,Ligue 1,22,2000,27.9,14,81,32,39.5,2.90,1.15,0.16,0.41,13.3,1,1,3,14.1,11.8,0.15,-0.1,+1.2,nl NED,FW,Toulouse,Ligue 1,22,2000,27.9,416,621,67.0,5875,1080,245,343,71.4,117,174,67.2,22,38,57.9,2,1.2,1.8,+0.8,17,19,15,2,38,nl NED,FW,Toulouse,Ligue 1,22,2000,27.9,621,591,28,1,0,7,14,2,0,0,0,0,416,2,24,nl NED,FW,Toulouse,Ligue 1,22,2000,27.9,49,1.76,33,0,4,8,2,2,9,0.32,6,0,0,2,1,0,nl NED,FW,Toulouse,Ligue 1,22,2000,27.9,29,15,6,11,12,9,15,60.0,6,11,4,7,3,32,35,0,nl NED,FW,Toulouse,Ligue 1,22,2000,27.9,878,40,81,409,398,124,875,38,20,52.6,14,36.8,663,3515,1132,32,24,9,46,29,687,164,nl NED,FW,Toulouse,Ligue 1,22,2000,33,"2,510",76,82.0,27.9,28,84,16,5,31,0,1.30,35,37,-2,-0.07,+0.26,34.0,39.6,-5.6,-0.20,+0.16,nl NED,FW,Toulouse,Ligue 1,22,2000,27.9,6,0,0,37,45,20,14,3,15,1,0,0,68,59,43,57.8
Kevin Danso,at AUT,DF,Lens,Ligue 1,24,1998,30,30,"2,655",29.5,1,0,1,1,0,0,6,0,1.8,1.8,0.4,2.2,27,133,3,0.03,0.00,0.03,0.03,0.03,0.06,0.01,0.07,0.06,0.07,at AUT,DF,Lens,Ligue 1,24,1998,29.5,1,21,5,23.8,0.71,0.17,0.05,0.20,14.2,0,0,0,1.8,1.8,0.09,-0.8,-0.8,at AUT,DF,Lens,Ligue 1,24,1998,29.5,1508,1719,87.7,27659,10926,573,622,92.1,779,856,91.0,128,196,65.3,0,0.4,0.7,-0.4,8,122,6,0,133,at AUT,DF,Lens,Ligue 1,24,1998,29.5,1719,1602,114,70,0,3,3,7,0,0,0,0,1508,3,7,at AUT,DF,Lens,Ligue 1,24,1998,29.5,32,1.08,27,0,0,3,1,1,3,0.10,3,0,0,0,0,0,at AUT,DF,Lens,Ligue 1,24,1998,29.5,24,14,12,11,1,15,30,50.0,15,43,30,13,23,47,115,1,at AUT,DF,Lens,Ligue 1,24,1998,29.5,2010,248,836,1093,98,22,2010,16,11,68.8,2,12.5,1411,8880,5038,27,29,0,24,8,1236,3,at AUT,DF,Lens,Ligue 1,24,1998,30,"2,655",89,86.8,29.5,30,89,29,0,0,0,1.53,37,32,+5,+0.17,-0.50,44.2,39.2,+5.0,+0.17,-0.36,at AUT,DF,Lens,Ligue 1,24,1998,29.5,6,0,0,23,48,2,3,23,14,0,0,0,216,55,27,67.1
Dante,br BRA,DF,Nice,Ligue 1,39,1983,32,32,"2,843",31.6,1,1,2,1,0,0,5,1,0.9,0.9,1.0,2.0,13,185,6,0.03,0.03,0.06,0.03,0.06,0.03,0.03,0.06,0.03,0.06,br BRA,DF,Nice,Ligue 1,39,1983,31.6,1,15,5,33.3,0.47,0.16,0.07,0.20,13.9,0,0,0,0.9,0.9,0.06,+0.1,+0.1,br BRA,DF,Nice,Ligue 1,39,1983,31.6,2540,2803,90.6,43573,17293,1157,1213,95.4,1141,1202,94.9,183,303,60.4,1,1.0,1.2,0.0,13,170,7,1,185,br BRA,DF,Nice,Ligue 1,39,1983,31.6,2803,2665,133,69,4,11,10,8,0,0,0,0,2540,5,11,br BRA,DF,Nice,Ligue 1,39,1983,31.6,51,1.61,49,0,0,2,0,0,6,0.19,6,0,0,0,0,0,br BRA,DF,Nice,Ligue 1,39,1983,31.6,62,30,44,16,2,38,52,73.1,14,43,22,21,37,99,77,2,br BRA,DF,Nice,Ligue 1,39,1983,31.6,3067,325,1402,1592,87,20,3067,5,4,80.0,1,20.0,2477,12006,6060,13,20,1,14,5,2315,6,br BRA,DF,Nice,Ligue 1,39,1983,32,"2,843",89,92.9,31.6,32,89,31,0,0,0,1.69,37,25,+12,+0.38,+0.79,48.0,31.9,+16.1,+0.51,+1.20,br BRA,DF,Nice,Ligue 1,39,1983,31.6,5,1,0,42,17,0,10,37,30,0,1,0,219,55,31,64.0
Raimane Daou,km COM,"DF,MF",Marseille,Ligue 1,18,2004,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,km COM,"DF,MF",Marseille,Ligue 1,18,2004,0.3,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,km COM,"DF,MF",Marseille,Ligue 1,18,2004,0.3,11,13,84.6,120,30,11,11,100.0,0,2,0.0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,km COM,"DF,MF",Marseille,Ligue 1,18,2004,0.3,13,13,0,0,0,0,0,0,0,0,0,0,11,0,0,km COM,"DF,MF",Marseille,Ligue 1,18,2004,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,km COM,"DF,MF",Marseille,Ligue 1,18,2004,0.3,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,2,0,km COM,"DF,MF",Marseille,Ligue 1,18,2004,0.3,17,2,8,8,1,0,17,1,0,0.0,1,100.0,12,85,7,0,0,0,0,0,11,1,km COM,"DF,MF",Marseille,Ligue 1,18,2004,1,25,25,0.8,0.3,0,0,0,1,25,2,1.00,1,1,0,0.00,-0.33,0.2,0.2,+0.1,+0.19,-0.39,km COM,"DF,MF",Marseille,Ligue 1,18,2004,0.3,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0
Mohammed Daramy,dk DEN,"FW,MF",Reims,Ligue 1,21,2002,25,19,"1,648",18.3,4,5,9,3,1,1,0,0,4.6,3.8,2.4,6.2,72,69,162,0.22,0.27,0.49,0.16,0.44,0.25,0.13,0.38,0.21,0.34,dk DEN,"FW,MF",Reims,Ligue 1,21,2002,18.3,4,30,10,33.3,1.64,0.55,0.10,0.30,14.8,0,1,1,4.6,3.8,0.13,-0.6,-0.8,dk DEN,"FW,MF",Reims,Ligue 1,21,2002,18.3,401,527,76.1,5848,1542,222,276,80.4,139,171,81.3,17,29,58.6,5,2.4,2.9,+2.6,23,22,30,3,69,dk DEN,"FW,MF",Reims,Ligue 1,21,2002,18.3,527,499,26,0,7,4,15,12,1,0,0,0,401,2,23,dk DEN,"FW,MF",Reims,Ligue 1,21,2002,18.3,59,3.22,43,0,9,3,4,0,8,0.44,7,0,1,0,0,0,dk DEN,"FW,MF",Reims,Ligue 1,21,2002,18.3,10,9,4,4,2,6,16,37.5,10,5,1,4,4,14,4,0,dk DEN,"FW,MF",Reims,Ligue 1,21,2002,18.3,718,7,67,255,410,84,717,94,52,55.3,37,39.4,589,4642,2276,72,46,32,46,19,559,162,dk DEN,"FW,MF",Reims,Ligue 1,21,2002,25,"1,648",66,53.9,18.3,19,79,5,6,24,0,1.52,24,25,-1,-0.05,+0.20,26.8,20.5,+6.4,+0.35,+0.87,dk DEN,"FW,MF",Reims,Ligue 1,21,2002,18.3,0,0,0,7,28,9,15,4,9,0,0,0,71,5,11,31.3
Achraf Dari,ma MAR,"DF,FW",Brest,Ligue 1,24,1999,4,1,121,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,8,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,ma MAR,"DF,FW",Brest,Ligue 1,24,1999,1.3,0,1,1,100.0,0.74,0.74,0.00,0.00,14.4,0,0,0,0.0,0.0,0.05,0.0,0.0,ma MAR,"DF,FW",Brest,Ligue 1,24,1999,1.3,73,85,85.9,1773,564,11,14,78.6,45,47,95.7,17,23,73.9,0,0.0,0.0,0.0,0,4,0,0,8,ma MAR,"DF,FW",Brest,Ligue 1,24,1999,1.3,85,83,2,2,0,0,0,0,0,0,0,0,73,0,0,ma MAR,"DF,FW",Brest,Ligue 1,24,1999,1.3,1,0.74,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ma MAR,"DF,FW",Brest,Ligue 1,24,1999,1.3,1,1,1,0,0,0,2,0.0,2,2,0,2,5,6,9,1,ma MAR,"DF,FW",Brest,Ligue 1,24,1999,1.3,103,12,54,46,3,1,103,0,0,0,0,0,71,330,155,0,0,0,2,0,63,0,ma MAR,"DF,FW",Brest,Ligue 1,24,1999,4,121,30,4.0,1.3,1,90,1,3,10,11,1.00,0,2,-2,-1.49,-2.13,0.9,2.6,-1.7,-1.23,-1.56,ma MAR,"DF,FW",Brest,Ligue 1,24,1999,1.3,0,0,0,2,1,0,0,5,1,0,0,0,9,4,0,100.0
Jonathan David,ca CAN,FW,Lille,Ligue 1,23,2000,34,30,"2,629",29.2,19,4,23,17,2,3,4,0,17.5,15.0,3.3,18.3,47,79,198,0.65,0.14,0.79,0.58,0.72,0.60,0.11,0.71,0.51,0.63,ca CAN,FW,Lille,Ligue 1,23,2000,29.2,19,76,43,56.6,2.60,1.47,0.22,0.40,14.1,0,2,3,17.5,15.0,0.20,+1.5,+2.0,ca CAN,FW,Lille,Ligue 1,23,2000,29.2,537,655,82.0,7433,1592,306,359,85.2,186,219,84.9,12,15,80.0,4,3.3,2.3,+0.7,32,53,26,1,79,ca CAN,FW,Lille,Ligue 1,23,2000,29.2,655,610,40,2,0,0,2,0,0,0,0,0,537,5,18,ca CAN,FW,Lille,Ligue 1,23,2000,29.2,77,2.64,58,1,3,9,6,0,9,0.31,3,0,1,3,2,0,ca CAN,FW,Lille,Ligue 1,23,2000,29.2,26,15,6,13,7,8,26,30.8,18,16,0,16,9,35,4,0,ca CAN,FW,Lille,Ligue 1,23,2000,29.2,908,6,60,454,404,128,905,39,15,38.5,19,48.7,712,3779,1494,47,33,22,55,44,693,198,ca CAN,FW,Lille,Ligue 1,23,2000,34,"2,629",77,85.9,29.2,30,86,14,4,14,0,1.74,48,31,+17,+0.58,+0.37,45.1,29.8,+15.4,+0.53,+1.19,ca CAN,FW,Lille,Ligue 1,23,2000,29.2,4,0,0,29,56,13,2,9,15,2,0,0,83,21,67,23.9
Thibault De Smet,be BEL,DF,Reims,Ligue 1,25,1998,27,22,"1,831",20.3,0,0,0,0,0,0,7,1,0.3,0.3,0.8,1.1,23,104,66,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,be BEL,DF,Reims,Ligue 1,25,1998,20.3,0,4,0,0.0,0.20,0.00,0.00,0,15.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3,be BEL,DF,Reims,Ligue 1,25,1998,20.3,837,1046,80.0,13947,4928,395,448,88.2,364,427,85.2,62,126,49.2,0,0.8,0.6,-0.8,14,80,14,4,104,be BEL,DF,Reims,Ligue 1,25,1998,20.3,1046,878,163,12,0,2,31,149,2,2,0,0,837,5,29,be BEL,DF,Reims,Ligue 1,25,1998,20.3,23,1.13,18,1,2,1,1,0,1,0.05,0,0,0,0,1,0,be BEL,DF,Reims,Ligue 1,25,1998,20.3,56,35,36,16,4,33,59,55.9,26,25,5,20,21,77,51,1,be BEL,DF,Reims,Ligue 1,25,1998,20.3,1255,79,375,613,276,10,1255,15,5,33.3,9,60.0,809,4641,1984,23,30,1,14,7,742,66,be BEL,DF,Reims,Ligue 1,25,1998,27,"1,831",68,59.8,20.3,22,79,12,5,18,3,1.41,26,33,-7,-0.34,-0.49,29.4,26.6,+2.8,+0.14,+0.48,be BEL,DF,Reims,Ligue 1,25,1998,20.3,7,1,0,38,9,2,31,21,35,1,1,0,87,17,21,44.7
Romain Del Castillo,fr FRA,FW,Brest,Ligue 1,27,1996,33,30,"2,497",27.7,8,8,16,5,3,3,4,0,5.2,2.9,9.9,12.8,101,155,287,0.29,0.29,0.58,0.18,0.47,0.19,0.36,0.55,0.10,0.46,fr FRA,FW,Brest,Ligue 1,27,1996,27.7,8,37,14,37.8,1.33,0.50,0.14,0.36,20.3,3,3,3,5.2,2.9,0.08,+2.8,+2.1,fr FRA,FW,Brest,Ligue 1,27,1996,27.7,989,1469,67.3,16904,6014,486,603,80.6,327,474,69.0,126,258,48.8,8,9.9,9.1,-1.9,89,103,72,21,155,fr FRA,FW,Brest,Ligue 1,27,1996,27.7,1469,1255,209,52,9,11,251,45,104,57,45,0,989,5,67,fr FRA,FW,Brest,Ligue 1,27,1996,27.7,166,5.98,101,38,9,4,12,2,14,0.50,9,4,0,1,0,0,fr FRA,FW,Brest,Ligue 1,27,1996,27.7,46,29,14,18,14,18,70,25.7,52,33,1,32,9,55,8,0,fr FRA,FW,Brest,Ligue 1,27,1996,27.7,1800,5,122,780,936,71,1797,160,75,46.9,77,48.1,1306,7721,3294,101,95,21,65,52,1240,287,fr FRA,FW,Brest,Ligue 1,27,1996,33,"2,497",76,81.6,27.7,30,81,3,3,22,0,1.82,46,31,+15,+0.54,-0.10,41.1,32.2,+8.9,+0.32,+0.30,fr FRA,FW,Brest,Ligue 1,27,1996,27.7,4,0,0,21,58,3,251,9,29,0,0,0,137,22,30,42.3
