Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_xG,stats_npxG,stats_xAG,stats_npxG+xAG,stats_PrgC,stats_PrgP,stats_PrgR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,stats_xG,stats_xAG,stats_xG+xAG,stats_npxG,stats_npxG+xAG,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_FK,shooting_PK,shooting_PKatt,shooting_xG,shooting_npxG,shooting_npxG/Sh,shooting_G-xG,shooting_np:G-xG,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_xAG,passing_xA,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_PrgP,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_PrgC,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,possession_PrgR,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,playingtime_onxG,playingtime_onxGA,playingtime_xG+/-,playingtime_xG+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG,misc_Recov,misc_Won,misc_Lost,misc_Won%
Koni De Winter,be BEL,DF,Genoa,Serie A,21,2002,29,26,"2,380",26.4,0,1,1,0,0,0,8,1,0.8,0.8,1.0,1.8,21,76,15,0.00,0.04,0.04,0.00,0.04,0.03,0.04,0.07,0.03,0.07,be BEL,DF,Genoa,Serie A,21,2002,26.4,0,11,1,9.1,0.42,0.04,0.00,0.00,9.9,0,0,0,0.8,0.8,0.07,-0.8,-0.8,be BEL,DF,Genoa,Serie A,21,2002,26.4,1122,1269,88.4,19280,6416,465,509,91.4,568,615,92.4,67,99,67.7,1,1.0,0.3,0.0,5,54,5,0,76,be BEL,DF,Genoa,Serie A,21,2002,26.4,1269,1158,111,35,1,0,5,45,0,0,0,0,1122,0,14,be BEL,DF,Genoa,Serie A,21,2002,26.4,24,0.91,20,1,0,2,0,1,3,0.11,1,0,0,2,0,0,be BEL,DF,Genoa,Serie A,21,2002,26.4,44,25,26,13,5,21,31,67.7,10,30,10,20,21,65,78,0,be BEL,DF,Genoa,Serie A,21,2002,26.4,1497,190,731,655,120,23,1497,9,7,77.8,2,22.2,853,4867,2480,21,13,1,25,10,913,15,be BEL,DF,Genoa,Serie A,21,2002,29,"2,380",82,69.6,26.4,26,86,22,3,44,5,1.31,33,29,+4,+0.15,+0.50,27.3,31.2,-3.9,-0.15,+0.13,be BEL,DF,Genoa,Serie A,21,2002,26.4,8,1,1,37,11,0,5,21,25,0,1,0,120,58,38,60.4
Grégoire Defrel,mq MTQ,"FW,MF",Sassuolo,Serie A,32,1991,20,7,757,8.4,1,2,3,1,0,0,0,0,1.0,1.0,1.2,2.2,7,17,42,0.12,0.24,0.36,0.12,0.36,0.12,0.14,0.26,0.12,0.26,mq MTQ,"FW,MF",Sassuolo,Serie A,32,1991,8.4,1,12,3,25.0,1.43,0.36,0.08,0.33,21.5,0,0,0,1.0,1.0,0.08,0.0,0.0,mq MTQ,"FW,MF",Sassuolo,Serie A,32,1991,8.4,187,221,84.6,2738,555,102,114,89.5,65,75,86.7,10,13,76.9,2,1.2,1.1,+0.8,8,10,3,1,17,mq MTQ,"FW,MF",Sassuolo,Serie A,32,1991,8.4,221,209,10,1,0,0,2,3,2,0,0,0,187,2,6,mq MTQ,"FW,MF",Sassuolo,Serie A,32,1991,8.4,19,2.26,16,1,0,2,0,0,2,0.24,2,0,0,0,0,0,mq MTQ,"FW,MF",Sassuolo,Serie A,32,1991,8.4,17,8,7,5,5,7,15,46.7,8,10,0,10,3,20,9,0,mq MTQ,"FW,MF",Sassuolo,Serie A,32,1991,8.4,310,7,47,141,125,19,310,13,4,30.8,8,61.5,181,1001,348,7,7,2,15,15,219,42,mq MTQ,"FW,MF",Sassuolo,Serie A,32,1991,20,757,38,22.1,8.4,7,72,0,13,20,6,0.80,8,15,-7,-0.83,+0.01,8.7,13.1,-4.4,-0.52,+0.07,mq MTQ,"FW,MF",Sassuolo,Serie A,32,1991,8.4,0,0,0,9,8,1,2,3,8,0,0,0,30,6,21,22.2
Alessandro Deiola,it ITA,MF,Cagliari,Serie A,27,1995,27,19,"1,608",17.9,1,0,1,1,0,0,7,0,2.5,2.5,0.9,3.4,9,64,21,0.06,0.00,0.06,0.06,0.06,0.14,0.05,0.19,0.14,0.19,it ITA,MF,Cagliari,Serie A,27,1995,17.9,1,25,6,24.0,1.40,0.34,0.04,0.17,17.2,2,0,0,2.5,2.5,0.10,-1.5,-1.5,it ITA,MF,Cagliari,Serie A,27,1995,17.9,364,524,69.5,6842,2077,171,216,79.2,142,194,73.2,47,90,52.2,0,0.9,0.5,-0.9,10,45,7,2,64,it ITA,MF,Cagliari,Serie A,27,1995,17.9,524,511,11,4,2,11,15,7,0,0,0,0,364,2,10,it ITA,MF,Cagliari,Serie A,27,1995,17.9,28,1.57,23,1,0,3,0,1,0,0.00,0,0,0,0,0,0,it ITA,MF,Cagliari,Serie A,27,1995,17.9,33,19,13,16,4,18,47,38.3,29,16,6,10,9,42,37,0,it ITA,MF,Cagliari,Serie A,27,1995,17.9,700,42,175,376,153,24,700,10,5,50.0,3,30.0,272,1230,473,9,5,0,10,15,369,21,it ITA,MF,Cagliari,Serie A,27,1995,27,"1,608",60,47.0,17.9,19,79,10,8,14,10,1.04,15,29,-14,-0.78,-0.19,20.9,22.5,-1.6,-0.09,+0.41,it ITA,MF,Cagliari,Serie A,27,1995,17.9,7,0,0,25,17,0,15,9,19,0,0,1,87,35,30,53.8
Alessandro Dellavalle,it ITA,DF,Torino,Serie A,19,2004,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,it ITA,DF,Torino,Serie A,19,2004,0.2,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,it ITA,DF,Torino,Serie A,19,2004,0.2,5,6,83.3,132,51,3,3,100.0,0,0,0,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,1,it ITA,DF,Torino,Serie A,19,2004,0.2,6,6,0,0,0,1,0,0,0,0,0,0,5,0,1,it ITA,DF,Torino,Serie A,19,2004,0.2,1,6.00,1,0,0,0,0,0,1,6.00,1,0,0,0,0,0,it ITA,DF,Torino,Serie A,19,2004,0.2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,it ITA,DF,Torino,Serie A,19,2004,0.2,8,1,4,4,0,0,8,0,0,0,0,0,4,29,2,0,0,0,0,0,3,0,it ITA,DF,Torino,Serie A,19,2004,1,15,15,0.4,0.2,0,0,0,1,15,3,3.00,2,0,+2,+12.00,+12.05,0.4,0.1,+0.3,+1.67,+1.67,it ITA,DF,Torino,Serie A,19,2004,0.2,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,100.0
Diego Demme,de GER,MF,Napoli,Serie A,31,1991,2,1,73,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,de GER,MF,Napoli,Serie A,31,1991,0.8,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,de GER,MF,Napoli,Serie A,31,1991,0.8,63,76,82.9,1050,216,28,34,82.4,29,35,82.9,4,4,100.0,0,0.0,0.0,0.0,0,3,1,0,5,de GER,MF,Napoli,Serie A,31,1991,0.8,76,76,0,0,0,2,3,0,0,0,0,0,63,0,1,de GER,MF,Napoli,Serie A,31,1991,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,de GER,MF,Napoli,Serie A,31,1991,0.8,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,de GER,MF,Napoli,Serie A,31,1991,0.8,81,2,14,45,22,4,81,2,0,0.0,2,100.0,50,289,169,3,4,0,0,0,65,0,de GER,MF,Napoli,Serie A,31,1991,2,73,37,2.1,0.8,1,59,0,1,14,13,2.00,1,0,+1,+1.23,+1.07,0.8,0.1,+0.6,+0.77,+0.16,de GER,MF,Napoli,Serie A,31,1991,0.8,1,0,0,1,2,0,3,0,1,0,0,0,8,1,0,100.0
Leander Dendoncker,be BEL,MF,Napoli,Serie A,28,1995,3,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,be BEL,MF,Napoli,Serie A,28,1995,0.3,0,1,0,0.0,3.75,0.00,0.00,0,28.2,0,0,0,0.0,0.0,0.03,0.0,0.0,be BEL,MF,Napoli,Serie A,28,1995,0.3,23,27,85.2,333,62,15,17,88.2,8,9,88.9,0,1,0.0,0,0.0,0.0,0.0,0,3,0,0,2,be BEL,MF,Napoli,Serie A,28,1995,0.3,27,26,1,1,0,0,0,0,0,0,0,0,23,0,0,be BEL,MF,Napoli,Serie A,28,1995,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,be BEL,MF,Napoli,Serie A,28,1995,0.3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,be BEL,MF,Napoli,Serie A,28,1995,0.3,31,0,7,22,2,0,31,0,0,0,0,0,15,39,20,0,0,0,2,1,25,0,be BEL,MF,Napoli,Serie A,28,1995,3,24,8,0.7,0.3,0,0,0,3,8,13,2.33,1,0,+1,+3.75,+3.59,0.2,0.1,+0.1,+0.35,-0.26,be BEL,MF,Napoli,Serie A,28,1995,0.3,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,100.0
Mattia Destro,it ITA,"FW,MF",Empoli,Serie A,32,1991,15,3,366,4.1,0,0,0,0,0,0,2,0,1.2,1.2,0.3,1.5,4,4,19,0.00,0.00,0.00,0.00,0.00,0.29,0.08,0.37,0.29,0.37,it ITA,"FW,MF",Empoli,Serie A,32,1991,4.1,0,11,4,36.4,2.70,0.98,0.00,0.00,15.0,0,0,0,1.2,1.2,0.11,-1.2,-1.2,it ITA,"FW,MF",Empoli,Serie A,32,1991,4.1,41,63,65.1,567,71,22,32,68.8,17,25,68.0,1,1,100.0,0,0.3,0.0,-0.3,3,2,0,0,4,it ITA,"FW,MF",Empoli,Serie A,32,1991,4.1,63,52,10,0,0,0,0,0,0,0,0,0,41,1,1,it ITA,"FW,MF",Empoli,Serie A,32,1991,4.1,4,0.98,1,0,0,1,1,1,0,0.00,0,0,0,0,0,0,it ITA,"FW,MF",Empoli,Serie A,32,1991,4.1,2,1,0,2,0,1,1,100.0,0,4,0,4,2,4,3,0,it ITA,"FW,MF",Empoli,Serie A,32,1991,4.1,107,1,7,55,46,18,107,4,1,25.0,1,25.0,53,267,114,4,3,3,11,2,78,19,it ITA,"FW,MF",Empoli,Serie A,32,1991,15,366,24,10.7,4.1,3,54,0,12,17,15,0.67,4,9,-5,-1.23,-0.64,4.4,6.7,-2.2,-0.55,-0.12,it ITA,"FW,MF",Empoli,Serie A,32,1991,4.1,2,0,0,6,7,4,0,2,1,0,0,0,9,13,17,43.3
Federico Di Francesco,it ITA,"FW,MF",Lecce,Serie A,29,1994,2,0,15,0.2,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,1,1,3,6.00,0.00,6.00,6.00,6.00,0.53,0.00,0.53,0.53,0.53,it ITA,"FW,MF",Lecce,Serie A,29,1994,0.2,1,2,1,50.0,12.00,6.00,0.50,1.00,31.9,0,0,0,0.1,0.1,0.04,+0.9,+0.9,it ITA,"FW,MF",Lecce,Serie A,29,1994,0.2,6,8,75.0,90,43,1,2,50.0,2,2,100.0,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,1,it ITA,"FW,MF",Lecce,Serie A,29,1994,0.2,8,8,0,0,0,0,1,0,0,0,0,0,6,0,0,it ITA,"FW,MF",Lecce,Serie A,29,1994,0.2,1,6.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,it ITA,"FW,MF",Lecce,Serie A,29,1994,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,it ITA,"FW,MF",Lecce,Serie A,29,1994,0.2,15,0,2,8,5,3,15,1,0,0.0,1,100.0,9,65,18,1,0,0,0,0,9,3,it ITA,"FW,MF",Lecce,Serie A,29,1994,2,15,8,0.4,0.2,0,0,0,2,8,0,2.00,2,0,+2,+12.00,+12.63,0.2,0.6,-0.4,-2.17,-1.91,it ITA,"FW,MF",Lecce,Serie A,29,1994,0.2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
Raffaele Di Gennaro,it ITA,GK,Inter,Serie A,29,1993,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,it ITA,GK,Inter,Serie A,29,1993,0.3,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,it ITA,GK,Inter,Serie A,29,1993,0.3,15,17,88.2,324,175,5,5,100.0,8,8,100.0,2,3,66.7,0,0.0,0.0,0.0,0,0,0,0,0,it ITA,GK,Inter,Serie A,29,1993,0.3,17,15,1,0,0,0,0,0,0,0,0,0,15,1,0,it ITA,GK,Inter,Serie A,29,1993,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,it ITA,GK,Inter,Serie A,29,1993,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,it ITA,GK,Inter,Serie A,29,1993,0.3,19,16,18,1,0,0,19,0,0,0,0,0,18,72,57,0,0,0,0,0,13,0,it ITA,GK,Inter,Serie A,29,1993,1,23,23,0.7,0.3,0,0,0,1,23,36,1.00,0,0,0,0.00,-1.78,0.9,0.4,+0.5,+2.11,+0.87,it ITA,GK,Inter,Serie A,29,1993,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michele Di Gregorio,it ITA,GK,Monza,Serie A,26,1997,33,33,"2,872",31.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,it ITA,GK,Monza,Serie A,26,1997,31.9,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,it ITA,GK,Monza,Serie A,26,1997,31.9,1054,1350,78.1,28283,18779,220,224,98.2,513,517,99.2,314,600,52.3,0,0.0,0.1,0.0,0,15,0,0,1,it ITA,GK,Monza,Serie A,26,1997,31.9,1350,1053,296,73,0,2,0,0,0,0,0,0,1054,1,1,it ITA,GK,Monza,Serie A,26,1997,31.9,11,0.34,8,2,0,0,1,0,3,0.09,1,1,0,0,1,0,it ITA,GK,Monza,Serie A,26,1997,31.9,1,0,1,0,0,1,4,25.0,3,1,0,1,1,2,10,2,it ITA,GK,Monza,Serie A,26,1997,31.9,1439,1210,1426,14,0,0,1439,3,3,100.0,0,0.0,879,4769,2714,0,0,0,2,1,775,0,it ITA,GK,Monza,Serie A,26,1997,33,"2,872",87,84.0,31.9,33,87,31,0,0,1,1.33,31,35,-4,-0.13,+1.19,31.4,44.7,-13.3,-0.42,+0.15,it ITA,GK,Monza,Serie A,26,1997,31.9,0,0,0,0,4,0,0,1,0,0,0,0,33,6,1,85.7
Giovanni Di Lorenzo,it ITA,DF,Napoli,Serie A,29,1993,36,36,"3,234",35.9,1,6,7,1,0,0,6,0,3.1,3.1,4.9,8.0,95,304,250,0.03,0.17,0.19,0.03,0.19,0.09,0.14,0.22,0.09,0.22,it ITA,DF,Napoli,Serie A,29,1993,35.9,1,37,6,16.2,1.03,0.17,0.03,0.17,13.4,0,0,0,3.1,3.1,0.08,-2.1,-2.1,it ITA,DF,Napoli,Serie A,29,1993,35.9,2314,2732,84.7,36941,13552,1255,1357,92.5,835,982,85.0,170,254,66.9,6,4.9,5.4,+1.1,51,230,86,16,304,it ITA,DF,Napoli,Serie A,29,1993,35.9,2732,2336,386,42,6,26,126,343,1,0,0,0,2314,10,46,it ITA,DF,Napoli,Serie A,29,1993,35.9,126,3.51,114,0,5,6,0,1,10,0.28,9,0,0,1,0,0,it ITA,DF,Napoli,Serie A,29,1993,35.9,58,36,26,26,6,32,68,47.1,36,43,16,27,24,82,45,0,it ITA,DF,Napoli,Serie A,29,1993,35.9,3054,90,711,1445,921,129,3054,59,18,30.5,35,59.3,1815,8286,4442,95,63,16,28,23,2213,250,it ITA,DF,Napoli,Serie A,29,1993,36,"3,234",90,94.6,35.9,36,90,35,0,0,0,1.42,52,45,+7,+0.19,+0.19,58.8,36.9,+21.8,+0.61,+0.04,it ITA,DF,Napoli,Serie A,29,1993,35.9,6,0,0,28,37,5,126,24,36,0,0,0,141,27,39,40.9
Alessandro Di Pardo,it ITA,"DF,MF",Cagliari,Serie A,24,1999,15,2,359,4.0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,6,11,19,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07,it ITA,"DF,MF",Cagliari,Serie A,24,1999,4.0,0,3,0,0.0,0.75,0.00,0.00,0,24.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,it ITA,"DF,MF",Cagliari,Serie A,24,1999,4.0,115,175,65.7,1822,700,65,82,79.3,41,57,71.9,6,24,25.0,0,0.2,0.2,-0.2,5,5,7,4,11,it ITA,"DF,MF",Cagliari,Serie A,24,1999,4.0,175,146,29,0,0,1,18,29,0,0,0,0,115,0,7,it ITA,"DF,MF",Cagliari,Serie A,24,1999,4.0,6,1.50,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,it ITA,"DF,MF",Cagliari,Serie A,24,1999,4.0,4,1,3,0,1,0,3,0.0,3,9,2,7,5,9,7,0,it ITA,"DF,MF",Cagliari,Serie A,24,1999,4.0,214,12,59,84,72,3,214,6,1,16.7,5,83.3,99,480,223,6,2,0,1,4,106,19,it ITA,"DF,MF",Cagliari,Serie A,24,1999,15,359,24,10.5,4.0,2,61,0,13,18,18,0.73,2,10,-8,-2.01,-1.48,3.7,7.4,-3.7,-0.93,-0.70,it ITA,"DF,MF",Cagliari,Serie A,24,1999,4.0,0,0,0,3,2,1,18,5,1,0,2,0,26,4,2,66.7
Boulaye Dia,sn SEN,"FW,MF",Salernitana,Serie A,26,1996,17,12,"1,143",12.7,4,0,4,3,1,1,1,0,3.9,3.1,0.5,3.6,18,22,57,0.31,0.00,0.31,0.24,0.24,0.31,0.04,0.35,0.24,0.28,sn SEN,"FW,MF",Salernitana,Serie A,26,1996,12.7,4,28,9,32.1,2.20,0.71,0.11,0.33,16.0,0,1,1,3.9,3.1,0.11,+0.1,-0.1,sn SEN,"FW,MF",Salernitana,Serie A,26,1996,12.7,204,244,83.6,3303,641,99,111,89.2,77,86,89.5,16,23,69.6,0,0.5,0.5,-0.5,10,22,5,0,22,sn SEN,"FW,MF",Salernitana,Serie A,26,1996,12.7,244,227,16,2,2,5,1,0,0,0,0,0,204,1,5,sn SEN,"FW,MF",Salernitana,Serie A,26,1996,12.7,26,2.05,21,0,1,3,1,0,0,0.00,0,0,0,0,0,0,sn SEN,"FW,MF",Salernitana,Serie A,26,1996,12.7,4,2,2,2,0,1,3,33.3,2,5,0,5,3,7,7,0,sn SEN,"FW,MF",Salernitana,Serie A,26,1996,12.7,382,14,44,185,162,35,381,43,14,32.6,27,62.8,276,1722,648,18,17,6,37,28,296,57,sn SEN,"FW,MF",Salernitana,Serie A,26,1996,17,"1,143",67,33.4,12.7,12,83,8,5,29,1,0.35,9,30,-21,-1.65,-0.55,10.0,25.0,-15.0,-1.18,-0.03,sn SEN,"FW,MF",Salernitana,Serie A,26,1996,12.7,1,0,0,11,24,3,1,3,2,0,0,0,41,6,27,18.2
Federico Dimarco,it ITA,DF,Inter,Serie A,25,1997,30,29,"2,077",23.1,5,6,11,5,0,0,0,0,2.9,2.7,8.5,11.1,51,100,198,0.22,0.26,0.48,0.22,0.48,0.13,0.37,0.49,0.12,0.48,it ITA,DF,Inter,Serie A,25,1997,23.1,5,51,19,37.3,2.21,0.82,0.10,0.26,21.0,3,0,0,2.9,2.7,0.05,+2.1,+2.3,it ITA,DF,Inter,Serie A,25,1997,23.1,1027,1328,77.3,17596,5513,495,541,91.5,390,491,79.4,111,211,52.6,6,8.5,7.5,-2.5,61,60,57,30,100,it ITA,DF,Inter,Serie A,25,1997,23.1,1328,1116,207,24,1,6,196,124,59,22,30,0,1027,5,34,it ITA,DF,Inter,Serie A,25,1997,23.1,108,4.68,78,21,2,5,1,1,14,0.61,10,2,0,2,0,0,it ITA,DF,Inter,Serie A,25,1997,23.1,42,25,19,14,9,17,35,48.6,18,18,3,15,9,51,34,1,it ITA,DF,Inter,Serie A,25,1997,23.1,1538,35,340,572,641,74,1538,18,6,33.3,12,66.7,841,3487,1924,51,34,10,29,7,1057,198,it ITA,DF,Inter,Serie A,25,1997,30,"2,077",69,60.7,23.1,29,71,1,1,19,6,2.50,54,17,+37,+1.60,-0.41,46.7,19.3,+27.4,+1.19,-0.13,it ITA,DF,Inter,Serie A,25,1997,23.1,0,0,0,12,21,5,196,9,25,0,0,0,99,6,9,40.0
Tiago Djaló,pt POR,DF,Juventus,Serie A,23,2000,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,pt POR,DF,Juventus,Serie A,23,2000,0.2,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,pt POR,DF,Juventus,Serie A,23,2000,0.2,12,13,92.3,232,68,3,3,100.0,8,8,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,2,pt POR,DF,Juventus,Serie A,23,2000,0.2,13,11,2,2,0,0,0,0,0,0,0,0,12,0,1,pt POR,DF,Juventus,Serie A,23,2000,0.2,1,5.29,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0,pt POR,DF,Juventus,Serie A,23,2000,0.2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,pt POR,DF,Juventus,Serie A,23,2000,0.2,15,5,8,7,1,1,15,1,1,100.0,0,0.0,8,104,64,1,1,1,0,0,9,0,pt POR,DF,Juventus,Serie A,23,2000,1,17,17,0.5,0.2,0,0,0,1,17,15,3.00,0,0,0,0.00,-0.61,0.0,0.2,-0.2,-0.96,-1.61,pt POR,DF,Juventus,Serie A,23,2000,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.0
Koffi Djidji,ci CIV,DF,Torino,Serie A,30,1992,13,8,759,8.4,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,4,19,3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,ci CIV,DF,Torino,Serie A,30,1992,8.4,0,2,0,0.0,0.24,0.00,0.00,0,23.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,ci CIV,DF,Torino,Serie A,30,1992,8.4,372,434,85.7,6282,2034,154,171,90.1,186,202,92.1,24,44,54.5,0,0.0,0.1,0.0,0,17,0,0,19,ci CIV,DF,Torino,Serie A,30,1992,8.4,434,411,20,10,0,0,2,10,0,0,0,0,372,3,3,ci CIV,DF,Torino,Serie A,30,1992,8.4,4,0.47,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ci CIV,DF,Torino,Serie A,30,1992,8.4,14,9,9,5,0,3,4,75.0,1,10,5,5,10,24,20,0,ci CIV,DF,Torino,Serie A,30,1992,8.4,502,43,239,237,29,1,502,6,3,50.0,3,50.0,309,1128,436,4,4,1,5,2,326,3,ci CIV,DF,Torino,Serie A,30,1992,13,759,58,22.2,8.4,8,83,4,5,18,4,1.38,10,8,+2,+0.24,+0.30,8.9,6.1,+2.8,+0.34,+0.42,ci CIV,DF,Torino,Serie A,30,1992,8.4,2,0,0,11,1,0,2,10,9,0,0,0,37,8,6,57.1
